,lokasi,kota,harga,K_tidur,K_mandi,luas_tanah_m2,luas_bangunan_m2,taman,AC,jalur_telepon,kolam_renang,CCTV
1093,Pancoran Mas,Depok,810000000,4,2,86,86,yes,no,no,no,no
1094,Pancoran Mas,Depok,895000000,3,3,50,90,no,no,no,no,no
1095,Pancoran Mas,Depok,1300000000,3,2,83,154,yes,no,no,no,no
1096,Sawangan,Depok,1190000000,3,3,72,140,no,no,no,no,no
1097,Sawangan,Depok,210000000,3,1,60,30,no,no,yes,no,no
1098,Sawangan,Depok,1640000000,3,2,84,95,yes,no,no,no,no
1099,Sawangan,Depok,1610000000,3,2,105,80,yes,no,no,no,no
1100,Sawangan,Depok,414000000,2,1,82,40,no,no,yes,no,no
1101,Sawangan,Depok,500000000,2,1,81,45,yes,no,no,no,no
1102,Sawangan,Depok,1070000000,2,3,133,100,yes,no,no,no,no
1103,Sawangan,Depok,1290000000,2,2,78,60,yes,no,no,no,no
1104,Sawangan,Depok,650000000,2,1,84,69,no,no,no,no,no
1105,Sawangan,Depok,590000000,2,1,45,72,no,no,no,no,no
1106,Sawangan,Depok,505000000,2,1,45,70,no,no,yes,no,no
1107,Sawangan,Depok,850000000,3,2,76,65,yes,no,no,no,no
1108,Sawangan,Depok,1070000000,2,3,133,100,yes,no,no,no,no
1109,Sawangan,Depok,700000000,2,1,67,36,no,no,no,no,no
1110,Sawangan,Depok,1610000000,3,3,200,150,no,no,no,no,no
1111,Sawangan,Depok,550000000,2,1,66,45,yes,no,no,no,no
1112,Sawangan,Depok,860000000,3,2,72,70,yes,no,no,no,no
1113,Sawangan,Depok,2470000000,3,1,128,144,yes,no,no,no,no
1114,Sawangan,Depok,860000000,2,1,84,69,no,no,no,no,no
1115,Sawangan,Depok,650000000,3,1,115,81,no,no,yes,no,no
1116,Sawangan,Depok,485000000,2,1,60,45,yes,yes,no,no,yes
1117,Sawangan,Depok,1400000000,3,2,105,55,yes,no,no,no,no
1118,Sawangan,Depok,870000000,2,1,96,70,no,yes,no,no,no
1119,Sawangan,Depok,2250000000,4,3,150,150,yes,no,no,no,no
1120,Sawangan,Depok,1020000000,2,2,60,72,yes,no,no,no,no
1121,Sawangan,Depok,650000000,2,1,86,41,no,no,no,no,no
1122,Sawangan,Depok,640000000,2,2,87,50,yes,no,no,no,no
1123,Sawangan,Depok,950000000,2,1,105,84,yes,no,no,no,no
1124,Sawangan,Depok,500000000,3,2,90,150,no,no,no,no,no
1125,Sawangan,Depok,210000000,2,1,50,36,yes,no,yes,no,no
1126,Sawangan,Depok,1530000000,3,3,90,70,yes,no,no,no,no
1127,Sawangan,Depok,880000000,2,2,172,150,no,no,yes,no,no
1128,Sawangan,Depok,860000000,2,2,85,50,no,no,no,no,no
1129,Sawangan,Depok,1290000000,3,2,96,85,no,no,no,no,no
1130,Sawangan,Depok,1290000000,3,2,80,96,no,no,no,no,no
1131,Sawangan,Depok,1880000000,3,2,128,81,yes,no,no,no,no
1132,Sawangan,Depok,1290000000,3,3,160,150,yes,no,no,no,no
1133,Sawangan,Depok,1180000000,4,3,105,140,yes,yes,no,no,no
1134,Sawangan,Depok,560000000,2,1,85,50,no,no,yes,no,no
1135,Sawangan,Depok,1200000000,3,2,480,64,no,no,yes,no,no
1136,Sawangan,Depok,2000000000,3,3,112,136,yes,no,no,no,no
1137,Sawangan,Depok,1340000000,3,3,164,104,no,no,yes,no,no
1138,Sawangan,Depok,1190000000,3,3,72,140,no,no,no,no,no
1139,Sawangan,Depok,210000000,3,1,60,30,no,no,yes,no,no
1140,Sawangan,Depok,1640000000,3,2,84,95,yes,no,no,no,no
1141,Sawangan,Depok,1610000000,3,2,105,80,yes,no,no,no,no
1142,Sawangan,Depok,414000000,2,1,82,40,no,no,yes,no,no
1143,Sawangan,Depok,500000000,2,1,81,45,yes,no,no,no,no
1144,Sawangan,Depok,1070000000,2,3,133,100,yes,no,no,no,no
1145,Sawangan,Depok,1290000000,2,2,78,60,yes,no,no,no,no
1146,Sawangan,Depok,650000000,2,1,84,69,no,no,no,no,no
1147,Sawangan,Depok,2680000000,4,3,340,200,yes,no,no,no,no
1148,Sawangan,Depok,2470000000,3,1,128,144,yes,no,no,no,no
1149,Sawangan,Depok,860000000,2,1,84,69,no,no,no,no,no
1150,Sawangan,Depok,650000000,3,1,115,81,no,no,yes,no,no
1151,Sawangan,Depok,1400000000,3,2,105,55,yes,no,no,no,no
1152,Sukmajaya,Depok,1340000000,2,1,120,100,yes,no,no,no,no
1153,Sukmajaya,Depok,1780000000,3,3,106,150,no,no,yes,no,no
1154,Sukmajaya,Depok,3110000000,4,3,160,156,no,no,no,no,no
1155,Sukmajaya,Depok,2360000000,3,3,128,160,no,no,no,no,no
1156,Sukmajaya,Depok,1400000000,3,2,180,90,no,no,no,no,no
1157,Sukmajaya,Depok,1290000000,2,1,107,45,no,no,no,no,no
1158,Sukmajaya,Depok,2560000000,3,3,135,91,no,no,no,no,no
1159,Sukmajaya,Depok,1290000000,3,2,100,185,no,no,no,no,no
1160,Sukmajaya,Depok,1250000000,4,3,75,90,yes,no,no,no,no
1161,Sukmajaya,Depok,1400000000,2,1,123,53,yes,no,no,no,no
1162,Sukmajaya,Depok,990000000,3,2,85,66,yes,no,no,no,no
1163,Sukmajaya,Depok,1740000000,3,2,172,170,yes,yes,no,no,no
1164,Sukmajaya,Depok,1930000000,4,3,106,165,no,no,no,no,no
1165,Sukmajaya,Depok,1070000000,4,3,75,90,no,no,no,no,no
1166,Sukmajaya,Depok,1560000000,4,3,135,115,yes,no,no,no,no
1167,Sukmajaya,Depok,1340000000,2,1,120,100,yes,no,no,no,no
1168,Sukmajaya,Depok,1780000000,3,3,106,150,no,no,yes,no,no
1169,Sukmajaya,Depok,3110000000,4,3,160,156,no,no,no,no,no
1170,Sukmajaya,Depok,2360000000,3,3,128,160,no,no,no,no,no
1171,Sukmajaya,Depok,1400000000,3,2,180,90,no,no,no,no,no
1172,Sukmajaya,Depok,1290000000,2,1,107,45,no,no,no,no,no
1173,Sukmajaya,Depok,2560000000,3,3,135,91,no,no,no,no,no
1174,Sukmajaya,Depok,1290000000,3,2,100,185,no,no,no,no,no
1175,Beji,Depok,1280000000,3,2,90,125,yes,no,yes,no,no
1176,Tapos,Depok,1290000000,3,2,105,80,no,no,yes,no,no
1177,Tapos,Depok,700000000,2,1,78,36,yes,no,no,no,no
1178,Tapos,Depok,1110000000,3,2,135,90,no,no,yes,no,no
1179,Tapos,Depok,898000000,3,2,66,74,yes,yes,no,no,no
1180,Tapos,Depok,830000000,2,1,90,30,yes,no,no,no,no
1181,Tapos,Depok,575000000,4,1,119,150,no,no,no,no,no
1182,Tapos,Depok,1020000000,3,2,120,140,yes,no,no,no,no
1183,Tapos,Depok,880000000,2,1,90,42,no,no,no,no,no
1184,Tapos,Depok,1290000000,3,2,105,80,no,no,yes,no,no
1185,Taman Sari,Jakarta Barat,475000000,2,1,22,36,no,no,no,no,no
1186,Cengkareng,Jakarta Barat,2300000000,3,3,119,120,no,no,no,no,no
1187,Cengkareng,Jakarta Barat,2300000000,3,3,119,120,no,no,no,no,no
1188,Cengkareng,Jakarta Barat,3550000000,3,2,108,195,yes,no,no,no,no
1189,Cengkareng,Jakarta Barat,2200000000,4,4,157,168,no,no,no,no,no
1190,Cengkareng,Jakarta Barat,3550000000,3,2,108,190,no,no,no,no,no
1191,Cengkareng,Jakarta Barat,2600000000,3,3,90,180,yes,no,no,yes,no
1192,Cengkareng,Jakarta Barat,1180000000,3,2,75,85,yes,no,yes,no,no
1193,Cengkareng,Jakarta Barat,2600000000,3,3,90,180,yes,no,no,yes,no
1194,Kalideres,Jakarta Barat,6400000000,3,3,190,192,yes,no,yes,no,no
1195,Kalideres,Jakarta Barat,1750000000,2,2,180,180,no,no,no,no,no
1196,Kalideres,Jakarta Barat,2700000000,5,2,220,150,no,no,no,no,no
1197,Kalideres,Jakarta Barat,3000000000,2,2,100,128,no,no,no,no,no
1198,Grogol Petamburan,Jakarta Barat,3950000000,4,2,120,135,no,no,yes,no,no
1199,Grogol Petamburan,Jakarta Barat,1700000000,3,3,200,180,yes,no,no,no,no
1200,Grogol Petamburan,Jakarta Barat,2650000000,3,3,105,140,no,no,no,yes,no
1201,Grogol Petamburan,Jakarta Barat,2650000000,3,3,105,140,no,no,no,yes,no
1202,Kebon Jeruk,Jakarta Barat,1890000000,3,3,63,180,no,no,yes,no,no
1203,Kebon Jeruk,Jakarta Barat,1190000000,3,2,45,100,no,no,yes,no,no
1204,Kebon Jeruk,Jakarta Barat,1190000000,3,2,45,100,no,no,yes,no,no
1205,Kebon Jeruk,Jakarta Barat,2550000000,4,3,91,135,no,no,no,no,yes
1206,Kebon Jeruk,Jakarta Barat,4500000000,3,4,176,436,yes,no,no,no,no
1207,Cengkareng,Jakarta Barat,1540000000,3,2,90,100,no,no,yes,no,no
1208,Cengkareng,Jakarta Barat,4300000000,3,4,248,247,no,no,no,no,no
1209,Cengkareng,Jakarta Barat,2950000000,3,3,144,147,no,no,yes,no,no
1210,Cengkareng,Jakarta Barat,1450000000,2,2,60,90,no,no,yes,no,no
1211,Cengkareng,Jakarta Barat,2100000000,3,3,90,100,no,yes,yes,no,no
1212,Cengkareng,Jakarta Barat,3000000000,3,3,144,150,yes,no,no,no,no
1213,Cengkareng,Jakarta Barat,2300000000,4,3,90,150,no,no,no,no,yes
1214,Cengkareng,Jakarta Barat,2450000000,3,2,108,135,yes,no,yes,no,no
1215,Cengkareng,Jakarta Barat,2090000000,3,2,90,100,yes,no,no,no,no
1216,Cengkareng,Jakarta Barat,2070000000,3,3,90,120,yes,no,no,no,no
1217,Cengkareng,Jakarta Barat,3250000000,3,3,120,150,yes,no,no,no,no
1218,Cengkareng,Jakarta Barat,2550000000,4,3,96,130,yes,no,no,no,no
1219,Cengkareng,Jakarta Barat,2330000000,2,3,90,127,no,no,no,yes,no
1220,Cengkareng,Jakarta Barat,3180000000,3,3,120,150,no,no,no,yes,no
1221,Cengkareng,Jakarta Barat,2500000000,3,2,108,156,yes,no,no,no,no
1222,Cengkareng,Jakarta Barat,2590000000,3,2,90,130,yes,no,no,no,no
1223,Cengkareng,Jakarta Barat,2120000000,3,2,90,100,yes,no,yes,no,no
1224,Cengkareng,Jakarta Barat,3180000000,3,3,120,150,no,no,no,yes,no
1225,Cengkareng,Jakarta Barat,3200000000,3,3,108,180,no,no,no,no,no
1226,Cengkareng,Jakarta Barat,2500000000,3,3,90,120,no,yes,yes,no,no
1227,Cengkareng,Jakarta Barat,2490000000,4,3,108,126,no,no,yes,no,no
1228,Cengkareng,Jakarta Barat,2550000000,4,3,96,130,yes,no,no,no,no
1229,Cengkareng,Jakarta Barat,4600000000,4,3,180,300,yes,no,no,no,no
1230,Cengkareng,Jakarta Barat,2150000000,3,2,90,100,yes,no,no,no,no
1231,Cengkareng,Jakarta Barat,3180000000,3,3,108,250,yes,no,no,no,no
1232,Cengkareng,Jakarta Barat,5000000000,3,4,266,160,yes,no,no,no,no
1233,Cengkareng,Jakarta Barat,2500000000,3,2,90,108,yes,no,no,no,no
1234,Cengkareng,Jakarta Barat,4600000000,4,3,180,211,no,no,yes,no,no
1235,Cengkareng,Jakarta Barat,4600000000,4,3,180,211,no,no,yes,no,no
1236,Cengkareng,Jakarta Barat,2120000000,3,2,90,100,yes,no,yes,no,no
1237,Grogol Petamburan,Jakarta Barat,3100000000,3,3,180,180,no,no,no,no,no
1238,Grogol Petamburan,Jakarta Barat,1890000000,3,3,48,110,no,no,no,no,no
1239,Kembangan,Jakarta Barat,7500000000,5,2,240,275,yes,no,no,no,no
1240,Kembangan,Jakarta Barat,27000000000,4,4,800,1500,yes,no,no,no,no
1241,Kembangan,Jakarta Barat,7350000000,5,4,300,400,no,no,yes,no,no
1242,Kembangan,Jakarta Barat,8000000000,4,3,360,360,no,no,yes,no,no
1243,Grogol Petamburan,Jakarta Barat,3600000000,3,3,140,208,no,no,no,no,no
1244,Grogol Petamburan,Jakarta Barat,5900000000,6,6,114,338,no,no,no,no,no
1245,Grogol Petamburan,Jakarta Barat,5700000000,3,4,168,538,no,no,no,no,no
1246,Grogol Petamburan,Jakarta Barat,2100000000,2,4,97,268,no,no,no,no,no
1247,Grogol Petamburan,Jakarta Barat,3600000000,3,3,140,203,no,no,yes,no,no
1248,Grogol Petamburan,Jakarta Barat,5700000000,3,4,168,532,no,no,yes,no,no
1249,Grogol Petamburan,Jakarta Barat,2100000000,2,3,56,126,no,no,yes,no,no
1250,Grogol Petamburan,Jakarta Barat,5900000000,6,6,114,338,no,no,no,no,no
1251,Kembangan,Jakarta Barat,2000000000,3,2,72,90,yes,no,yes,no,no
1252,Kalideres,Jakarta Barat,5850000000,5,4,232,310,no,no,yes,no,no
1253,Kalideres,Jakarta Barat,1700000000,19,19,200,400,no,no,yes,no,no
1254,Kalideres,Jakarta Barat,5850000000,5,4,232,310,no,no,yes,no,no
1255,Kebon Jeruk,Jakarta Barat,4500000000,2,4,176,450,no,no,yes,no,no
1256,Kebon Jeruk,Jakarta Barat,4500000000,2,4,176,450,no,no,yes,no,no
1257,Kembangan,Jakarta Barat,3540000000,6,3,135,250,yes,no,no,no,no
1258,Kembangan,Jakarta Barat,2400000000,4,3,115,91,no,no,no,no,no
1259,Kembangan,Jakarta Barat,13500000000,5,3,450,415,yes,no,yes,no,no
1260,Taman Sari,Jakarta Barat,1200000000,8,5,66,253,no,no,yes,no,no
1261,Taman Sari,Jakarta Barat,2000000000,11,2,156,120,no,no,no,no,no
1262,Taman Sari,Jakarta Barat,1200000000,8,5,66,253,no,no,yes,no,no
1263,Kembangan,Jakarta Barat,2250000000,3,2,125,150,yes,no,no,no,yes
1264,Kembangan,Jakarta Barat,1550000000,3,3,78,110,yes,no,yes,no,no
1265,Kembangan,Jakarta Barat,1700000000,3,3,75,105,yes,no,yes,no,no
1266,Kembangan,Jakarta Barat,1950000000,3,3,87,85,no,no,yes,no,no
1267,Kembangan,Jakarta Barat,1600000000,3,3,60,70,yes,no,yes,no,no
1268,Kembangan,Jakarta Barat,2650000000,3,3,125,150,yes,no,no,no,yes
1269,Kembangan,Jakarta Barat,2250000000,3,3,120,137,yes,no,no,no,no
1270,Kembangan,Jakarta Barat,2650000000,3,3,125,150,yes,no,no,no,yes
1271,Cengkareng,Jakarta Barat,3200000000,3,2,160,200,no,no,yes,no,no
1272,Kalideres,Jakarta Barat,1800000000,3,2,225,150,no,no,no,no,no
1273,Kembangan,Jakarta Barat,5000000000,3,3,144,136,yes,no,no,no,no
1274,Kembangan,Jakarta Barat,4790000000,4,2,200,180,no,no,no,no,no
1275,Kembangan,Jakarta Barat,5500000000,3,3,144,200,yes,no,yes,no,no
1276,Kembangan,Jakarta Barat,8500000000,4,4,250,400,no,no,no,no,no
1277,Kembangan,Jakarta Barat,4500000000,3,2,144,200,no,no,yes,no,no
1278,Kembangan,Jakarta Barat,4500000000,4,3,144,200,yes,no,yes,no,no
1279,Cengkareng,Jakarta Barat,3750000000,3,3,120,180,no,no,yes,no,no
1280,Cengkareng,Jakarta Barat,2700000000,3,3,90,110,no,no,yes,no,no
1281,Cengkareng,Jakarta Barat,2700000000,3,3,90,150,yes,no,yes,no,no
1282,Cengkareng,Jakarta Barat,2700000000,3,3,90,110,no,no,yes,no,no
1283,Cengkareng,Jakarta Barat,2700000000,3,3,90,110,no,no,yes,no,no
1284,Cengkareng,Jakarta Barat,2700000000,4,3,120,180,no,no,yes,no,no
1285,Cengkareng,Jakarta Barat,3000000000,3,3,120,180,no,no,no,no,no
1286,Taman Sari,Jakarta Barat,489000000,2,1,22,36,no,no,no,no,yes
1287,Taman Sari,Jakarta Barat,629000000,2,2,18,33,yes,no,no,no,no
1288,Grogol Petamburan,Jakarta Barat,2550000000,3,3,60,185,no,no,no,no,no
1289,Grogol Petamburan,Jakarta Barat,2250000000,3,3,56,110,yes,no,yes,no,no
1290,Grogol Petamburan,Jakarta Barat,2490000000,4,4,48,120,no,no,no,no,yes
1291,Grogol Petamburan,Jakarta Barat,2490000000,4,4,48,120,no,no,no,no,yes
1292,Grogol Petamburan,Jakarta Barat,8700000000,7,4,231,400,no,no,yes,no,no
1293,Grogol Petamburan,Jakarta Barat,8700000000,6,3,231,400,no,no,yes,no,no
1294,Grogol Petamburan,Jakarta Barat,8500000000,3,2,287,287,no,no,no,no,no
1295,Cempaka Putih,Jakarta Pusat,1130000000,2,2,30,58,no,no,yes,no,no
1296,Cempaka Putih,Jakarta Pusat,2370000000,3,3,53,94,no,no,yes,no,yes
1297,Cempaka Putih,Jakarta Pusat,1740000000,3,3,86,86,no,no,no,no,yes
1298,Cempaka Putih,Jakarta Pusat,1360000000,2,2,39,58,no,no,no,no,yes
1299,Cempaka Putih,Jakarta Pusat,1300000000,3,3,39,58,yes,no,no,no,yes
1300,Cempaka Putih,Jakarta Pusat,2400000000,4,3,53,94,yes,no,no,no,no
1301,Cempaka Putih,Jakarta Pusat,2960000000,3,3,92,92,no,no,yes,no,no
1302,Cempaka Putih,Jakarta Pusat,3550000000,3,2,80,111,yes,no,no,no,yes
1303,Cempaka Putih,Jakarta Pusat,2210000000,4,4,54,120,no,no,no,no,yes
1304,Cempaka Putih,Jakarta Pusat,2400000000,3,3,53,94,no,no,no,no,no
1305,Cempaka Putih,Jakarta Pusat,2400000000,3,3,53,94,no,no,no,no,no
1306,Cempaka Putih,Jakarta Pusat,1800000000,4,3,80,111,no,no,yes,no,no
1307,Cempaka Putih,Jakarta Pusat,1130000000,2,2,32,62,yes,no,no,no,no
1308,Gambir,Jakarta Pusat,6500000000,3,2,250,260,no,no,no,no,no
1309,Gambir,Jakarta Pusat,7500000000,3,2,289,320,no,no,no,no,no
1310,Sawah Besar,Jakarta Pusat,430000000,2,2,19,36,no,no,no,no,no
1311,Johar Baru,Jakarta Pusat,4000000000,3,2,220,400,no,no,yes,no,no
1312,Kemayoran,Jakarta Pusat,490000000,2,2,22,42,no,no,no,no,yes
1313,Kemayoran,Jakarta Pusat,490000000,2,2,19,36,no,no,yes,no,no
1314,Kemayoran,Jakarta Pusat,990000000,4,3,133,150,no,no,no,no,no
1315,Menteng,Jakarta Pusat,42000000000,5,4,518,600,no,no,no,no,no
1316,Menteng,Jakarta Pusat,75000000000,5,5,980,550,no,no,no,no,no
1317,Menteng,Jakarta Pusat,41000000000,4,4,586,300,yes,no,no,no,no
1318,Menteng,Jakarta Pusat,29000000000,3,2,599,350,no,no,yes,no,no
1319,Gambir,Jakarta Pusat,3800000000,3,1,144,110,yes,no,no,no,no
1320,Sawah Besar,Jakarta Pusat,640000000,2,1,29,37,no,no,no,no,no
1321,Senen,Jakarta Pusat,1170000000,2,3,49,72,no,no,yes,no,no
1322,Senen,Jakarta Pusat,7000000000,8,6,295,150,no,no,yes,no,no
1323,Cilandak,Jakarta Selatan,4700000000,3,3,144,165,yes,no,no,no,no
1324,Cilandak,Jakarta Selatan,2650000000,3,3,62,140,no,no,no,no,yes
1325,Cilandak,Jakarta Selatan,1040000000,3,3,41,79,yes,no,no,no,no
1326,Cilandak,Jakarta Selatan,6350000000,3,3,289,289,no,no,no,no,no
1327,Cilandak,Jakarta Selatan,5900000000,4,4,262,520,no,no,no,no,no
1328,Cilandak,Jakarta Selatan,2490000000,7,2,315,350,no,no,no,no,no
1329,Cilandak,Jakarta Selatan,8750000000,3,2,540,225,no,no,no,no,no
1330,Cilandak,Jakarta Selatan,9000000000,3,2,405,600,no,no,no,no,no
1331,Cilandak,Jakarta Selatan,16000000000,7,7,1050,1000,no,no,no,no,no
1332,Cilandak,Jakarta Selatan,5100000000,4,4,303,350,no,no,yes,no,no
1333,Cilandak,Jakarta Selatan,12500000000,4,6,800,650,no,no,yes,no,no
1334,Cilandak,Jakarta Selatan,6300000000,4,5,260,520,yes,no,no,no,no
1335,Cilandak,Jakarta Selatan,16000000000,5,3,526,400,no,no,yes,no,no
1336,Cilandak,Jakarta Selatan,16000000000,5,5,505,825,yes,no,no,no,no
1337,Cilandak,Jakarta Selatan,8250000000,3,3,159,378,no,no,no,no,no
1338,Cilandak,Jakarta Selatan,862000000,2,2,36,62,no,no,no,no,yes
1339,Pesanggrahan,Jakarta Selatan,1500000000,3,1,105,75,yes,no,no,no,no
1340,Jagakarsa,Jakarta Selatan,2500000000,5,6,83,200,yes,no,no,no,no
1341,Jagakarsa,Jakarta Selatan,1700000000,3,3,114,130,yes,no,no,no,no
1342,Jagakarsa,Jakarta Selatan,1850000000,4,4,126,150,yes,no,no,no,no
1343,Jagakarsa,Jakarta Selatan,2100000000,3,2,179,160,yes,no,no,no,no
1344,Jagakarsa,Jakarta Selatan,2100000000,3,2,179,160,yes,no,no,no,no
1345,Jagakarsa,Jakarta Selatan,2300000000,3,4,125,176,no,no,no,no,yes
1346,Jagakarsa,Jakarta Selatan,1350000000,3,3,61,100,yes,no,yes,no,no
1347,Jagakarsa,Jakarta Selatan,2500000000,4,3,125,137,no,no,no,no,no
1348,Jagakarsa,Jakarta Selatan,1800000000,3,3,120,168,yes,no,yes,no,no
1349,Jagakarsa,Jakarta Selatan,1300000000,4,3,108,160,yes,no,no,no,no
1350,Jagakarsa,Jakarta Selatan,850000000,3,3,50,100,no,no,yes,no,no
1351,Jagakarsa,Jakarta Selatan,2500000000,3,3,80,150,yes,no,no,no,yes
1352,Jagakarsa,Jakarta Selatan,1970000000,5,5,125,160,no,no,yes,no,no
1353,Jagakarsa,Jakarta Selatan,2650000000,3,3,200,375,no,no,no,no,no
1354,Jagakarsa,Jakarta Selatan,3700000000,4,3,210,200,no,no,yes,no,no
1355,Jagakarsa,Jakarta Selatan,1300000000,4,3,108,160,yes,no,no,no,no
1356,Jagakarsa,Jakarta Selatan,1300000000,4,3,108,160,yes,no,no,no,no
1357,Jagakarsa,Jakarta Selatan,2120000000,3,3,94,135,no,no,yes,no,no
1358,Jagakarsa,Jakarta Selatan,5100000000,5,4,156,400,no,no,yes,no,no
1359,Jagakarsa,Jakarta Selatan,1900000000,5,4,100,300,no,no,yes,no,no
1360,Kebayoran Baru,Jakarta Selatan,14900000000,4,3,242,312,yes,no,no,no,no
1361,Kebayoran Baru,Jakarta Selatan,40000000000,4,2,599,360,yes,no,no,no,no
1362,Kebayoran Baru,Jakarta Selatan,149000000000,6,5,1280,2000,no,no,yes,yes,no
1363,Kebayoran Baru,Jakarta Selatan,25000000000,3,4,318,350,no,yes,no,yes,no
1364,Kebayoran Baru,Jakarta Selatan,7900000000,4,2,197,300,no,no,no,no,no
1365,Kebayoran Baru,Jakarta Selatan,16500000000,3,3,292,305,yes,yes,no,no,no
1366,Kebayoran Baru,Jakarta Selatan,45000000000,4,2,458,500,yes,no,no,no,no
1367,Kebayoran Baru,Jakarta Selatan,17800000000,4,4,259,450,yes,no,no,no,no
1368,Kebayoran Baru,Jakarta Selatan,81200000000,4,5,830,900,no,no,no,yes,no
1369,Kebayoran Baru,Jakarta Selatan,28000000000,5,2,468,245,yes,no,no,no,no
1370,Kebayoran Baru,Jakarta Selatan,14900000000,4,4,242,312,yes,no,no,no,no
1371,Kebayoran Baru,Jakarta Selatan,14500000000,3,3,210,300,yes,no,no,no,no
1372,Kebayoran Baru,Jakarta Selatan,22000000000,4,4,525,450,no,no,no,no,no
1373,Kebayoran Baru,Jakarta Selatan,14900000000,4,3,242,312,yes,no,no,no,no
1374,Kebayoran Baru,Jakarta Selatan,37000000000,4,4,429,700,yes,no,yes,no,no
1375,Kebayoran Baru,Jakarta Selatan,18500000000,3,2,260,650,no,no,no,no,no
1376,Kebayoran Lama,Jakarta Selatan,1800000000,3,1,117,100,no,yes,yes,no,no
1377,Kebayoran Lama,Jakarta Selatan,4240000000,3,2,225,394,no,no,no,no,no
1378,Kebayoran Lama,Jakarta Selatan,8000000000,2,2,700,560,no,no,no,no,no
1379,Kebayoran Lama,Jakarta Selatan,4900000000,4,4,257,300,no,no,yes,no,no
1380,Mampang Prapatan,Jakarta Selatan,6900000000,4,5,300,262,no,no,no,no,no
1381,Mampang Prapatan,Jakarta Selatan,8200000000,4,3,200,330,no,no,no,no,no
1382,Mampang Prapatan,Jakarta Selatan,8200000000,4,3,200,330,no,no,no,no,no
1383,Mampang Prapatan,Jakarta Selatan,20000000000,4,4,887,900,yes,no,no,yes,no
1384,Mampang Prapatan,Jakarta Selatan,29000000000,4,4,600,596,no,no,yes,no,no
1385,Mampang Prapatan,Jakarta Selatan,4700000000,3,3,368,160,no,no,no,no,no
1386,Mampang Prapatan,Jakarta Selatan,60000000000,4,4,4040,1130,yes,no,no,yes,no
1387,Mampang Prapatan,Jakarta Selatan,39500000000,6,6,823,800,yes,yes,no,yes,no
1388,Cilandak,Jakarta Selatan,7000000000,3,3,275,225,no,no,no,no,no
1389,Cilandak,Jakarta Selatan,5800000000,3,2,400,500,yes,no,no,no,no
1390,Setiabudi,Jakarta Selatan,53000000000,10,7,1039,1500,no,no,no,no,no
1391,Pancoran,Jakarta Selatan,10000000000,5,4,825,600,no,no,no,no,no
1392,Kebayoran Baru,Jakarta Selatan,32000000000,5,4,467,385,yes,no,no,no,no
1393,Pasar Minggu,Jakarta Selatan,4400000000,5,4,262,208,no,no,no,no,no
1394,Pasar Minggu,Jakarta Selatan,4680000000,4,3,330,300,no,no,yes,no,no
1395,Pasar Minggu,Jakarta Selatan,6000000000,20,21,438,438,yes,no,yes,no,no
1396,Pasar Minggu,Jakarta Selatan,2500000000,2,2,185,185,no,no,no,no,no
1397,Pasar Minggu,Jakarta Selatan,2800000000,3,2,103,150,yes,yes,no,no,no
1398,Pasar Minggu,Jakarta Selatan,3700000000,5,3,72,120,yes,no,no,no,no
1399,Kebayoran Lama,Jakarta Selatan,20000000000,8,5,438,264,no,no,yes,no,no
1400,Kebayoran Lama,Jakarta Selatan,27500000000,4,4,716,450,yes,no,no,yes,no
1401,Kebayoran Lama,Jakarta Selatan,49000000000,3,2,1102,708,no,no,no,no,no
1402,Pesanggrahan,Jakarta Selatan,2500000000,4,3,169,300,no,yes,yes,no,no
1403,Pesanggrahan,Jakarta Selatan,3400000000,4,2,155,310,no,no,yes,no,no
1404,Pesanggrahan,Jakarta Selatan,685000000,3,2,32,40,no,no,no,no,no
1405,Pesanggrahan,Jakarta Selatan,685000000,3,2,32,40,no,no,no,no,no
1406,Pesanggrahan,Jakarta Selatan,685000000,2,2,32,40,yes,no,no,no,no
1407,Pesanggrahan,Jakarta Selatan,20000000000,4,5,1669,600,no,no,no,no,no
